Sitio,Tipo,Fecha,Transecto,Hora,Clima,Temperatura,Humedad,Personas,Bloque,Veg,Hoja,Notes
PM-N,N,05/03/23,2,21:29,LL,25.8,99.9,"DZ, JL",A,0,100,2 - 2 DZ
PM-N,N,05/03/23,2,21:29,LL,25.8,99.9,"DZ, JL",B,0,85,2 - 2 DZ
PM-N,N,05/03/23,2,21:29,LL,25.8,99.9,"DZ, JL",C,5,10,2 - 2 DZ
PM-N,N,05/03/23,2,21:29,LL,25.8,99.9,"DZ, JL",D,70,15,2 - 2 DZ
PM-N,N,05/03/23,3,21:48,LL,23.9,99.9,"DZ, JL",A,5,100,"2 - 1 DZ, 1 JL"
PM-N,N,05/03/23,3,21:48,LL,23.9,99.9,"DZ, JL",B,5,30,"2 - 1 DZ, 1 JL"
PM-N,N,05/03/23,3,21:48,LL,23.9,99.9,"DZ, JL",C,5,70,"2 - 1 DZ, 1 JL"
PM-N,N,05/03/23,3,21:48,LL,23.9,99.9,"DZ, JL",D,5,100,"2 - 1 DZ, 1 JL"
PM-N,N,05/03/23,4,22:05,LL,23.6,99.9,"DZ, JL",A,5,15,1 - 1 JL
PM-N,N,05/03/23,4,22:05,LL,23.6,99.9,"DZ, JL",B,30,30,1 - 1 JL
PM-N,N,05/03/23,4,22:05,LL,23.6,99.9,"DZ, JL",C,10,60,1 - 1 JL
PM-N,N,05/03/23,4,22:05,LL,23.6,99.9,"DZ, JL",D,50,85,1 - 1 JL
LG-N,N,06/03/23,1,20:00,LL,24.4,99.9,"DZ, JL",A,same,same,2 - 2 DZ
LG-N,N,06/03/23,1,20:00,LL,24.4,99.9,"DZ, JL",B,same,same,2 - 2 DZ
LG-N,N,06/03/23,1,20:00,LL,24.4,99.9,"DZ, JL",C,same,same,2 - 2 DZ
LG-N,N,06/03/23,1,20:00,LL,24.4,99.9,"DZ, JL",D,same,same,2 - 2 DZ
LG-N,N,06/03/23,2,20:14,LL,23.5,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 JL"
LG-N,N,06/03/23,2,20:14,LL,23.5,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 JL"
LG-N,N,06/03/23,2,20:14,LL,23.5,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 JL"
LG-N,N,06/03/23,2,20:14,LL,23.5,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 JL"
LG-N,N,06/03/23,3,20:30,LL,23.5,99.9,"DZ, JL",A,same,same,2 - 2 DZ
LG-N,N,06/03/23,3,20:30,LL,23.5,99.9,"DZ, JL",B,same,same,2 - 2 DZ
LG-N,N,06/03/23,3,20:30,LL,23.5,99.9,"DZ, JL",C,same,same,2 - 2 DZ
LG-N,N,06/03/23,3,20:30,LL,23.5,99.9,"DZ, JL",D,same,same,2 - 2 DZ
LG-N,N,06/03/23,4,20:45,LL,23.4,99.9,"DZ, JL",A,same,same,2 - 2 JL
LG-N,N,06/03/23,4,20:45,LL,23.4,99.9,"DZ, JL",B,same,same,2 - 2 JL
LG-N,N,06/03/23,4,20:45,LL,23.4,99.9,"DZ, JL",C,same,same,2 - 2 JL
LG-N,N,06/03/23,4,20:45,LL,23.4,99.9,"DZ, JL",D,same,same,2 - 2 JL
LG-C,C,06/03/23,1,21:05,LL,24.9,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
LG-C,C,06/03/23,1,21:05,LL,24.9,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
LG-C,C,06/03/23,1,21:05,LL,24.9,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
LG-C,C,06/03/23,1,21:05,LL,24.9,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
LG-C,C,06/03/23,2,21:20,LL,23.3,99.9,"DZ, JL",A,same,same,"4 - 2 DZ, 2 JL"
LG-C,C,06/03/23,2,21:20,LL,23.3,99.9,"DZ, JL",B,same,same,"4 - 2 DZ, 2 JL"
LG-C,C,06/03/23,2,21:20,LL,23.3,99.9,"DZ, JL",C,same,same,"4 - 2 DZ, 2 JL"
LG-C,C,06/03/23,2,21:20,LL,23.3,99.9,"DZ, JL",D,same,same,"4 - 2 DZ, 2 JL"
LG-C,C,06/03/23,3,21:34,LL,24.4,99.9,"DZ, JL",A,same,same,1 - 1 JL
LG-C,C,06/03/23,3,21:34,LL,24.4,99.9,"DZ, JL",B,same,same,1 - 1 JL
LG-C,C,06/03/23,3,21:34,LL,24.4,99.9,"DZ, JL",C,same,same,1 - 1 JL
LG-C,C,06/03/23,3,21:34,LL,24.4,99.9,"DZ, JL",D,same,same,1 - 1 JL
LG-C,C,06/03/23,4,21:50,LL,23.1,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
LG-C,C,06/03/23,4,21:50,LL,23.1,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
LG-C,C,06/03/23,4,21:50,LL,23.1,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
LG-C,C,06/03/23,4,21:50,LL,23.1,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,07/03/23,1,20:00,LL,23.8,99.9,"DZ, JL",A,same,same,1 - 1 JL
PM-N,N,07/03/23,1,20:00,LL,23.8,99.9,"DZ, JL",B,same,same,1 - 1 JL
PM-N,N,07/03/23,1,20:00,LL,23.8,99.9,"DZ, JL",C,same,same,1 - 1 JL
PM-N,N,07/03/23,1,20:00,LL,23.8,99.9,"DZ, JL",D,same,same,1 - 1 JL
PM-N,N,07/03/23,2,20:14,LL,23.1,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
PM-N,N,07/03/23,2,20:14,LL,23.1,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
PM-N,N,07/03/23,2,20:14,LL,23.1,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
PM-N,N,07/03/23,2,20:14,LL,23.1,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
PM-N,N,07/03/23,3,20:28,LL,22.8,99.9,"DZ, JL",A,same,same,0
PM-N,N,07/03/23,3,20:28,LL,22.8,99.9,"DZ, JL",B,same,same,0
PM-N,N,07/03/23,3,20:28,LL,22.8,99.9,"DZ, JL",C,same,same,0
PM-N,N,07/03/23,3,20:28,LL,22.8,99.9,"DZ, JL",D,same,same,0
PM-N,N,07/03/23,4,20:44,LL,22.8,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,07/03/23,4,20:44,LL,22.8,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,07/03/23,4,20:44,LL,22.8,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,07/03/23,4,20:44,LL,22.8,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
PM-C,C,07/03/23,1,21:00,LL,24.0,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,07/03/23,1,21:00,LL,24.0,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,07/03/23,1,21:00,LL,24.0,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,07/03/23,1,21:00,LL,24.0,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,07/03/23,2,21:14,LL,23.3,99.9,"DZ, JL",A,same,same,3 - 3 JL
PM-C,C,07/03/23,2,21:14,LL,23.3,99.9,"DZ, JL",B,same,same,3 - 3 JL
PM-C,C,07/03/23,2,21:14,LL,23.3,99.9,"DZ, JL",C,same,same,3 - 3 JL
PM-C,C,07/03/23,2,21:14,LL,23.3,99.9,"DZ, JL",D,same,same,3 - 3 JL
PM-C,C,07/03/23,3,21:28,LL,23.1,99.9,"DZ, JL",A,same,same,0
PM-C,C,07/03/23,3,21:28,LL,23.1,99.9,"DZ, JL",B,same,same,0
PM-C,C,07/03/23,3,21:28,LL,23.1,99.9,"DZ, JL",C,same,same,0
PM-C,C,07/03/23,3,21:28,LL,23.1,99.9,"DZ, JL",D,same,same,0
PM-C,C,07/03/23,4,21:43,LL,22.6,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,07/03/23,4,21:43,LL,22.6,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,07/03/23,4,21:43,LL,22.6,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,07/03/23,4,21:43,LL,22.6,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
LG-C,C,08/03/23,1,20:00,LL,23.6,99.9,"DZ, JL",A,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,1,20:00,LL,23.6,99.9,"DZ, JL",B,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,1,20:00,LL,23.6,99.9,"DZ, JL",C,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,1,20:00,LL,23.6,99.9,"DZ, JL",D,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,2,20:14,LL,22.3,99.9,"DZ, JL",A,same,same,3 - 3 DZ
LG-C,C,08/03/23,2,20:14,LL,22.3,99.9,"DZ, JL",B,same,same,3 - 3 DZ
LG-C,C,08/03/23,2,20:14,LL,22.3,99.9,"DZ, JL",C,same,same,3 - 3 DZ
LG-C,C,08/03/23,2,20:14,LL,22.3,99.9,"DZ, JL",D,same,same,3 - 3 DZ
LG-C,C,08/03/23,3,20:28,LL,22.1,99.9,"DZ, JL",A,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,3,20:28,LL,22.1,99.9,"DZ, JL",B,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,3,20:28,LL,22.1,99.9,"DZ, JL",C,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,3,20:28,LL,22.1,99.9,"DZ, JL",D,same,same,"3 - 2 DZ, 1 JL"
LG-C,C,08/03/23,4,20:45,LL,22.0,99.9,"DZ, JL",A,same,same,0
LG-C,C,08/03/23,4,20:45,LL,22.0,99.9,"DZ, JL",B,same,same,0
LG-C,C,08/03/23,4,20:45,LL,22.0,99.9,"DZ, JL",C,same,same,0
LG-C,C,08/03/23,4,20:45,LL,22.0,99.9,"DZ, JL",D,same,same,0
LG-N,N,08/03/23,1,21:00,LL,22.6,99.9,"DZ, JL",A,same,same,0
LG-N,N,08/03/23,1,21:00,LL,22.6,99.9,"DZ, JL",B,same,same,0
LG-N,N,08/03/23,1,21:00,LL,22.6,99.9,"DZ, JL",C,same,same,0
LG-N,N,08/03/23,1,21:00,LL,22.6,99.9,"DZ, JL",D,same,same,0
LG-N,N,08/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
LG-N,N,08/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
LG-N,N,08/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
LG-N,N,08/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
LG-N,N,08/03/23,3,21:26,LL,22.6,99.9,"DZ, JL",A,same,same,1 - 1 JL
LG-N,N,08/03/23,3,21:26,LL,22.6,99.9,"DZ, JL",B,same,same,1 - 1 JL
LG-N,N,08/03/23,3,21:26,LL,22.6,99.9,"DZ, JL",C,same,same,1 - 1 JL
LG-N,N,08/03/23,3,21:26,LL,22.6,99.9,"DZ, JL",D,same,same,1 - 1 JL
LG-N,N,08/03/23,4,21:45,LL,22.7,99.9,"DZ, JL",A,same,same,1 - 1 JL
LG-N,N,08/03/23,4,21:45,LL,22.7,99.9,"DZ, JL",B,same,same,1 - 1 JL
LG-N,N,08/03/23,4,21:45,LL,22.7,99.9,"DZ, JL",C,same,same,1 - 1 JL
LG-N,N,08/03/23,4,21:45,LL,22.7,99.9,"DZ, JL",D,same,same,1 - 1 JL
PM-C,C,09/03/23,1,20:00,N,22.5,99.9,"DZ, JL",A,same,same,2 - 2 JL
PM-C,C,09/03/23,1,20:00,N,22.5,99.9,"DZ, JL",B,same,same,2 - 2 JL
PM-C,C,09/03/23,1,20:00,N,22.5,99.9,"DZ, JL",C,same,same,2 - 2 JL
PM-C,C,09/03/23,1,20:00,N,22.5,99.9,"DZ, JL",D,same,same,2 - 2 JL
PM-C,C,09/03/23,2,20:14,N,21.1,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,09/03/23,2,20:14,N,21.1,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,09/03/23,2,20:14,N,21.1,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,09/03/23,2,20:14,N,21.1,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
PM-C,C,09/03/23,3,20:28,N,22.2,99.9,"DZ, JL",A,same,same,"5 - 3 DZ, 2 JL"
PM-C,C,09/03/23,3,20:28,N,22.2,99.9,"DZ, JL",B,same,same,"5 - 3 DZ, 2 JL"
PM-C,C,09/03/23,3,20:28,N,22.2,99.9,"DZ, JL",C,same,same,"5 - 3 DZ, 2 JL"
PM-C,C,09/03/23,3,20:28,N,22.2,99.9,"DZ, JL",D,same,same,"5 - 3 DZ, 2 JL"
PM-C,C,09/03/23,4,20:42,N,21.7,99.9,"DZ, JL",A,same,same,1 - 1 JL
PM-C,C,09/03/23,4,20:42,N,21.7,99.9,"DZ, JL",B,same,same,1 - 1 JL
PM-C,C,09/03/23,4,20:42,N,21.7,99.9,"DZ, JL",C,same,same,1 - 1 JL
PM-C,C,09/03/23,4,20:42,N,21.7,99.9,"DZ, JL",D,same,same,1 - 1 JL
PM-N,N,09/03/23,1,21:00,N,22.0,99.9,"DZ, JL",A,same,same,3 - 3 JL
PM-N,N,09/03/23,1,21:00,N,22.0,99.9,"DZ, JL",B,same,same,3 - 3 JL
PM-N,N,09/03/23,1,21:00,N,22.0,99.9,"DZ, JL",C,same,same,3 - 3 JL
PM-N,N,09/03/23,1,21:00,N,22.0,99.9,"DZ, JL",D,same,same,3 - 3 JL
PM-N,N,09/03/23,2,21:14,N,22.0,99.9,"DZ, JL",A,same,same,2 - 2 JL
PM-N,N,09/03/23,2,21:14,N,22.0,99.9,"DZ, JL",B,same,same,2 - 2 JL
PM-N,N,09/03/23,2,21:14,N,22.0,99.9,"DZ, JL",C,same,same,2 - 2 JL
PM-N,N,09/03/23,2,21:14,N,22.0,99.9,"DZ, JL",D,same,same,2 - 2 JL
PM-N,N,09/03/23,3,21:28,N,24.4,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,09/03/23,3,21:28,N,24.4,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,09/03/23,3,21:28,N,24.4,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,09/03/23,3,21:28,N,24.4,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
PM-N,N,09/03/23,4,21:44,N,22.5,99.9,"DZ, JL",A,same,same,1 - 1 DZ
PM-N,N,09/03/23,4,21:44,N,22.5,99.9,"DZ, JL",B,same,same,1 - 1 DZ
PM-N,N,09/03/23,4,21:44,N,22.5,99.9,"DZ, JL",C,same,same,1 - 1 DZ
PM-N,N,09/03/23,4,21:44,N,22.5,99.9,"DZ, JL",D,same,same,1 - 1 DZ
PV-N,N,11/03/23,1,20:00,N,23.5,99.9,"DZ, JL",A,60,80,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,1,20:00,N,23.5,99.9,"DZ, JL",B,40,100,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,1,20:00,N,23.5,99.9,"DZ, JL",C,10,100,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,1,20:00,N,23.5,99.9,"DZ, JL",D,50,95,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,2,20:14,N,22.5,99.9,"DZ, JL",A,60,40,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,2,20:14,N,22.5,99.9,"DZ, JL",B,25,80,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,2,20:14,N,22.5,99.9,"DZ, JL",C,30,90,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,2,20:14,N,22.5,99.9,"DZ, JL",D,10,100,"3 - 2 DZ, 1 JL"
PV-N,N,11/03/23,3,20:35,N,23.9,99.9,"DZ, JL",A,5,100,"5 - 3 DZ, 2 JL"
PV-N,N,11/03/23,3,20:35,N,23.9,99.9,"DZ, JL",B,15,100,"5 - 3 DZ, 2 JL"
PV-N,N,11/03/23,3,20:35,N,23.9,99.9,"DZ, JL",C,40,30,"5 - 3 DZ, 2 JL"
PV-N,N,11/03/23,3,20:35,N,23.9,99.9,"DZ, JL",D,0,100,"5 - 3 DZ, 2 JL"
PV-N,N,11/03/23,4,20:52,N,22.5,99.9,"DZ, JL",A,5,100,"4 - 2 DZ, 2 JL"
PV-N,N,11/03/23,4,20:52,N,22.5,99.9,"DZ, JL",B,50,75,"4 - 2 DZ, 2 JL"
PV-N,N,11/03/23,4,20:52,N,22.5,99.9,"DZ, JL",C,40,70,"4 - 2 DZ, 2 JL"
PV-N,N,11/03/23,4,20:52,N,22.5,99.9,"DZ, JL",D,10,100,"4 - 2 DZ, 2 JL"
VC-C,C,11/03/23,1,21:13,N,23.9,99.9,"DZ, JL",A,0,10,1 - 1 JL
VC-C,C,11/03/23,1,21:13,N,23.9,99.9,"DZ, JL",B,0,15,1 - 1 JL
VC-C,C,11/03/23,1,21:13,N,23.9,99.9,"DZ, JL",C,0,10,1 - 1 JL
VC-C,C,11/03/23,1,21:13,N,23.9,99.9,"DZ, JL",D,5,20,1 - 1 JL
VC-C,C,11/03/23,2,21:28,N,22.4,99.9,"DZ, JL",A,0,15,0
VC-C,C,11/03/23,2,21:28,N,22.4,99.9,"DZ, JL",B,0,10,0
VC-C,C,11/03/23,2,21:28,N,22.4,99.9,"DZ, JL",C,50,10,0
VC-C,C,11/03/23,2,21:28,N,22.4,99.9,"DZ, JL",D,75,15,0
VC-C,C,11/03/23,3,21:43,N,22.2,99.9,"DZ, JL",A,40,5,0
VC-C,C,11/03/23,3,21:43,N,22.2,99.9,"DZ, JL",B,70,15,0
VC-C,C,11/03/23,3,21:43,N,22.2,99.9,"DZ, JL",C,60,10,0
VC-C,C,11/03/23,3,21:43,N,22.2,99.9,"DZ, JL",D,75,25,0
VC-C,C,11/03/23,4,21:58,N,22.1,99.9,"DZ, JL",A,70,10,1 - 1 JL
VC-C,C,11/03/23,4,21:58,N,22.1,99.9,"DZ, JL",B,85,10,1 - 1 JL
VC-C,C,11/03/23,4,21:58,N,22.1,99.9,"DZ, JL",C,60,15,1 - 1 JL
VC-C,C,11/03/23,4,21:58,N,22.1,99.9,"DZ, JL",D,80,60,1 - 1 JL
VC-V,V,12/03/23,1,20:00,N,24.0,99.9,"DZ, JL",A,15,100,1 - 1 DZ
VC-V,V,12/03/23,1,20:00,N,24.0,99.9,"DZ, JL",B,30,100,1 - 1 DZ
VC-V,V,12/03/23,1,20:00,N,24.0,99.9,"DZ, JL",C,35,100,1 - 1 DZ
VC-V,V,12/03/23,1,20:00,N,24.0,99.9,"DZ, JL",D,40,100,1 - 1 DZ
VC-V,V,12/03/23,2,20:15,N,24.2,99.9,"DZ, JL",A,80,60,2 - 2 JL
VC-V,V,12/03/23,2,20:15,N,24.2,99.9,"DZ, JL",B,100,15,2 - 2 JL
VC-V,V,12/03/23,2,20:15,N,24.2,99.9,"DZ, JL",C,40,100,2 - 2 JL
VC-V,V,12/03/23,2,20:15,N,24.2,99.9,"DZ, JL",D,20,100,2 - 2 JL
VC-V,V,12/03/23,3,20:33,N,24.1,99.9,"DZ, JL",A,15,70,2 - 2 JL
VC-V,V,12/03/23,3,20:33,N,24.1,99.9,"DZ, JL",B,80,60,2 - 2 JL
VC-V,V,12/03/23,3,20:33,N,24.1,99.9,"DZ, JL",C,20,85,2 - 2 JL
VC-V,V,12/03/23,3,20:33,N,24.1,99.9,"DZ, JL",D,20,100,2 - 2 JL
VC-V,V,12/03/23,4,20:48,N,24.0,99.9,"DZ, JL",A,55,80,"4 - 2 DZ, 2 JL"
VC-V,V,12/03/23,4,20:48,N,24.0,99.9,"DZ, JL",B,70,90,"4 - 2 DZ, 2 JL"
VC-V,V,12/03/23,4,20:48,N,24.0,99.9,"DZ, JL",C,45,75,"4 - 2 DZ, 2 JL"
VC-V,V,12/03/23,4,20:48,N,24.0,99.9,"DZ, JL",D,100,40,"4 - 2 DZ, 2 JL"
FCAT-B3,B,12/03/23,1,21:20,N,22.8,99.9,"DZ, JL",A,15,100,"1 - 1 JL, Bothrops asper"
FCAT-B3,B,12/03/23,1,21:20,N,22.8,99.9,"DZ, JL",B,70,100,"1 - 1 JL, Bothrops asper"
FCAT-B3,B,12/03/23,1,21:20,N,22.8,99.9,"DZ, JL",C,85,100,"1 - 1 JL, Bothrops asper"
FCAT-B3,B,12/03/23,1,21:20,N,22.8,99.9,"DZ, JL",D,100,100,"1 - 1 JL, Bothrops asper"
FCAT-B3,B,12/03/23,2,21:35,N,21.9,99.9,"DZ, JL",A,70,50,"2 - 2 JL, Bothriechis schlegelli"
FCAT-B3,B,12/03/23,2,21:35,N,21.9,99.9,"DZ, JL",B,80,30,"2 - 2 JL, Bothriechis schlegelli"
FCAT-B3,B,12/03/23,2,21:35,N,21.9,99.9,"DZ, JL",C,95,100,"2 - 2 JL, Bothriechis schlegelli"
FCAT-B3,B,12/03/23,2,21:35,N,21.9,99.9,"DZ, JL",D,60,100,"2 - 2 JL, Bothriechis schlegelli"
FCAT-B3,B,12/03/23,3,21:50,N,22.5,99.9,"DZ, JL",A,50,70,"2 - 2 JL, Bothrops asper"
FCAT-B3,B,12/03/23,3,21:50,N,22.5,99.9,"DZ, JL",B,80,40,"2 - 2 JL, Bothrops asper"
FCAT-B3,B,12/03/23,3,21:50,N,22.5,99.9,"DZ, JL",C,85,100,"2 - 2 JL, Bothrops asper"
FCAT-B3,B,12/03/23,3,21:50,N,22.5,99.9,"DZ, JL",D,40,100,"2 - 2 JL, Bothrops asper"
FCAT-B3,B,12/03/23,4,22:08,N,23.7,99.9,"DZ, JL",A,100,60,"5 - 3 DZ, 2 JL"
FCAT-B3,B,12/03/23,4,22:08,N,23.7,99.9,"DZ, JL",B,85,70,"5 - 3 DZ, 2 JL"
FCAT-B3,B,12/03/23,4,22:08,N,23.7,99.9,"DZ, JL",C,60,75,"5 - 3 DZ, 2 JL"
FCAT-B3,B,12/03/23,4,22:08,N,23.7,99.9,"DZ, JL",D,45,30,"5 - 3 DZ, 2 JL"
VC-C,C,13/03/23,1,20:00,LL,23.9,99.9,"DZ, JL",A,same,same,1 - 1 JL
VC-C,C,13/03/23,1,20:00,LL,23.9,99.9,"DZ, JL",B,same,same,1 - 1 JL
VC-C,C,13/03/23,1,20:00,LL,23.9,99.9,"DZ, JL",C,same,same,1 - 1 JL
VC-C,C,13/03/23,1,20:00,LL,23.9,99.9,"DZ, JL",D,same,same,1 - 1 JL
VC-C,C,13/03/23,2,20:13,LL,23.3,99.9,"DZ, JL",A,same,same,0
VC-C,C,13/03/23,2,20:13,LL,23.3,99.9,"DZ, JL",B,same,same,0
VC-C,C,13/03/23,2,20:13,LL,23.3,99.9,"DZ, JL",C,same,same,0
VC-C,C,13/03/23,2,20:13,LL,23.3,99.9,"DZ, JL",D,same,same,0
VC-C,C,13/03/23,3,20:27,LL,22.7,99.9,"DZ, JL",A,same,same,0
VC-C,C,13/03/23,3,20:27,LL,22.7,99.9,"DZ, JL",B,same,same,0
VC-C,C,13/03/23,3,20:27,LL,22.7,99.9,"DZ, JL",C,same,same,0
VC-C,C,13/03/23,3,20:27,LL,22.7,99.9,"DZ, JL",D,same,same,0
VC-C,C,13/03/23,4,20:41,LL,23.2,99.9,"DZ, JL",A,same,same,0
VC-C,C,13/03/23,4,20:41,LL,23.2,99.9,"DZ, JL",B,same,same,0
VC-C,C,13/03/23,4,20:41,LL,23.2,99.9,"DZ, JL",C,same,same,0
VC-C,C,13/03/23,4,20:41,LL,23.2,99.9,"DZ, JL",D,same,same,0
PV-N,N,13/03/23,1,21:00,LL,24.7,99.9,"DZ, JL",A,same,same,1 - 1 JL
PV-N,N,13/03/23,1,21:00,LL,24.7,99.9,"DZ, JL",B,same,same,1 - 1 JL
PV-N,N,13/03/23,1,21:00,LL,24.7,99.9,"DZ, JL",C,same,same,1 - 1 JL
PV-N,N,13/03/23,1,21:00,LL,24.7,99.9,"DZ, JL",D,same,same,1 - 1 JL
PV-N,N,13/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",A,same,same,"3 - 2 DZ, 1 JL"
PV-N,N,13/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",B,same,same,"3 - 2 DZ, 1 JL"
PV-N,N,13/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",C,same,same,"3 - 2 DZ, 1 JL"
PV-N,N,13/03/23,2,21:14,LL,23.5,99.9,"DZ, JL",D,same,same,"3 - 2 DZ, 1 JL"
PV-N,N,13/03/23,3,21:22,LL,23.4,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
PV-N,N,13/03/23,3,21:22,LL,23.4,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
PV-N,N,13/03/23,3,21:22,LL,23.4,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
PV-N,N,13/03/23,3,21:22,LL,23.4,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
PV-N,N,13/03/23,4,21:43,LL,23.1,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
PV-N,N,13/03/23,4,21:43,LL,23.1,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
PV-N,N,13/03/23,4,21:43,LL,23.1,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
PV-N,N,13/03/23,4,21:43,LL,23.1,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
FCAT-B3,B,14/03/23,1,20:00,N,22.1,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ, Bothriechis schlegelli"
FCAT-B3,B,14/03/23,1,20:00,N,22.1,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ, Bothriechis schlegelli"
FCAT-B3,B,14/03/23,1,20:00,N,22.1,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ, Bothriechis schlegelli"
FCAT-B3,B,14/03/23,1,20:00,N,22.1,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ, Bothriechis schlegelli"
FCAT-B3,B,14/03/23,2,20:13,N,21.6,99.9,"DZ, JL",A,same,same,1 - 1 DZ
FCAT-B3,B,14/03/23,2,20:13,N,21.6,99.9,"DZ, JL",B,same,same,1 - 1 DZ
FCAT-B3,B,14/03/23,2,20:13,N,21.6,99.9,"DZ, JL",C,same,same,1 - 1 DZ
FCAT-B3,B,14/03/23,2,20:13,N,21.6,99.9,"DZ, JL",D,same,same,1 - 1 DZ
FCAT-B3,B,14/03/23,3,20:26,N,21.3,99.9,"DZ, JL",A,same,same,"1 - 1 JL, Bothriechis schlegelli"
FCAT-B3,B,14/03/23,3,20:26,N,21.3,99.9,"DZ, JL",B,same,same,"1 - 1 JL, Bothriechis schlegelli"
